,user_id,timestamp,group,landing_page,converted
240791,732326,53:56.2,control,old_page,1
240792,809939,57:57.6,control,old_page,1
240809,676226,41:12.1,control,old_page,1
240811,705111,00:11.5,control,old_page,1
240816,869134,56:45.0,control,old_page,1
240817,667303,38:43.5,treatment,new_page,1
240822,873019,50:18.7,control,old_page,1
240828,661315,22:19.5,treatment,new_page,1
240834,744930,05:53.9,control,old_page,1
240842,670448,35:33.3,treatment,new_page,1
240848,709317,11:27.8,treatment,new_page,1
240854,654389,43:43.2,control,old_page,1
240872,766505,09:05.3,treatment,new_page,1
240873,875038,52:41.6,control,old_page,1
240883,813284,32:59.7,treatment,new_page,1
240888,723173,33:00.6,control,old_page,1
240893,898215,12:07.2,control,old_page,1
240912,808015,23:16.4,treatment,new_page,1
240919,642994,30:56.4,control,old_page,1
240921,940263,44:32.6,control,old_page,1
240924,856246,59:52.3,treatment,new_page,1
240927,632102,57:58.3,treatment,new_page,1
240929,888573,03:58.5,treatment,new_page,1
240935,791502,57:46.2,treatment,new_page,1
240939,932898,17:23.2,treatment,new_page,1
240941,897043,16:38.6,control,old_page,1
240944,631294,11:46.3,treatment,new_page,1
240946,635699,10:27.3,control,old_page,1
240952,641481,07:19.5,treatment,new_page,1
240961,649670,59:22.4,control,old_page,1
240974,762998,06:41.4,control,old_page,1
240978,684462,37:39.1,control,old_page,1
240990,807068,32:06.9,treatment,new_page,1
240997,896901,29:50.5,control,old_page,1
241006,648917,49:07.5,treatment,new_page,1
241008,633790,45:10.0,treatment,new_page,1
241029,767037,13:27.9,treatment,new_page,1
241034,819335,54:55.6,treatment,new_page,1
241035,660682,39:35.5,treatment,new_page,1
241038,730396,36:43.2,control,old_page,1
241049,708194,25:43.1,treatment,new_page,1
241051,942751,43:42.9,control,old_page,1
241056,711418,51:17.1,treatment,new_page,1
241058,902485,32:27.7,treatment,new_page,1
241081,773764,20:20.6,treatment,new_page,1
241117,656037,39:02.8,treatment,new_page,1
241124,726118,35:29.0,treatment,new_page,1
241130,685852,35:15.1,treatment,new_page,1
241146,734947,26:59.2,treatment,new_page,1
241163,713971,30:29.4,treatment,new_page,1
241169,653145,48:24.7,control,old_page,1
241187,917357,29:32.9,treatment,new_page,1
241190,670635,06:28.3,treatment,new_page,1
241200,854580,02:41.1,treatment,new_page,1
241209,817309,41:45.1,treatment,new_page,1
241211,655514,52:29.7,treatment,new_page,1
241240,756778,26:56.3,control,old_page,1
241247,692419,44:53.3,control,old_page,1
241258,683679,42:20.9,treatment,new_page,1
241261,809790,09:03.0,control,old_page,1
241264,782849,27:07.6,treatment,new_page,1
241280,782668,08:36.0,control,old_page,1
241281,766958,40:57.0,treatment,new_page,1
241285,651950,45:10.6,control,old_page,1
241291,682777,24:14.1,treatment,new_page,1
241297,685527,46:33.4,control,old_page,1
241316,718545,23:52.2,control,old_page,1
241318,834901,47:11.7,control,old_page,1
241332,677563,15:16.0,control,old_page,1
241337,844946,11:59.4,treatment,new_page,1
241340,732655,44:17.2,treatment,new_page,1
241353,892195,45:14.8,treatment,new_page,1
241359,701027,09:56.3,control,old_page,1
241371,755968,35:59.2,treatment,new_page,1
241397,737461,13:51.3,treatment,new_page,1
241420,747999,31:20.3,treatment,new_page,1
241422,869292,14:16.4,treatment,new_page,1
241425,717583,04:41.3,control,old_page,1
241435,703229,08:30.4,control,old_page,1
241442,630334,19:18.2,control,old_page,1
241444,877424,17:49.9,treatment,new_page,1
241446,890477,10:41.8,control,old_page,1
241461,775585,28:54.3,treatment,new_page,1
241464,727926,22:13.4,treatment,new_page,1
241465,762709,15:08.0,control,old_page,1
241475,667148,53:41.3,treatment,new_page,1
241480,764705,18:09.5,treatment,new_page,1
241486,648924,28:03.8,control,old_page,1
241488,931886,16:24.6,control,old_page,1
241501,701179,12:37.3,treatment,new_page,1
241511,682713,03:06.4,control,old_page,1
241516,725341,21:18.9,treatment,new_page,1
241533,728752,21:02.9,control,old_page,1
241551,643988,21:36.3,control,old_page,1
241556,735599,39:07.9,treatment,new_page,1
241558,775363,33:46.2,control,old_page,1
241570,790092,11:03.3,control,old_page,1
241572,851839,01:03.1,control,old_page,1
241573,736620,33:15.3,control,old_page,1
241578,896818,24:31.2,treatment,new_page,1
241595,910775,58:24.0,control,old_page,1
241612,810144,20:58.3,control,old_page,1
241635,941627,54:08.3,control,old_page,1
241646,934406,20:19.4,treatment,new_page,1
241661,881999,35:09.5,treatment,new_page,1
241666,806857,40:35.4,control,old_page,1
241667,700047,15:53.3,control,old_page,1
241670,916806,52:25.8,control,old_page,1
241675,775450,07:52.3,control,old_page,1
241678,869788,49:32.3,treatment,new_page,1
241693,833574,40:02.7,treatment,new_page,1
241695,764603,15:52.1,control,old_page,1
241708,801758,22:04.2,treatment,new_page,1
241713,667083,34:10.2,control,old_page,1
241715,729437,53:22.4,control,old_page,1
241716,763321,54:53.6,treatment,new_page,1
241720,941650,38:50.6,control,old_page,1
241725,871476,28:08.2,control,old_page,1
241739,745200,31:30.6,control,old_page,1
241747,895387,30:41.7,treatment,new_page,1
241748,926851,50:37.9,treatment,new_page,1
241757,828600,26:17.6,control,old_page,1
241760,743301,06:12.7,treatment,new_page,1
241765,636253,06:16.7,treatment,new_page,1
241777,654686,12:07.7,control,old_page,1
241783,816388,43:45.3,treatment,new_page,1
241797,745458,11:29.6,control,old_page,1
241801,945157,29:57.9,treatment,new_page,1
241804,920009,31:23.8,control,old_page,1
241807,724132,21:53.4,control,old_page,1
241825,703965,25:31.1,control,old_page,1
241840,815042,58:22.9,treatment,new_page,1
241844,782463,40:15.5,treatment,new_page,1
241851,692959,37:03.6,control,old_page,1
241857,695203,16:14.1,treatment,new_page,1
241861,842235,33:55.8,treatment,new_page,1
241863,922549,52:11.5,treatment,new_page,1
241884,797810,25:21.0,control,old_page,1
241888,911928,38:45.0,control,old_page,1
241907,669772,01:26.5,control,old_page,1
241926,696348,29:55.1,control,old_page,1
241936,783247,05:37.1,treatment,new_page,1
241940,639680,57:12.8,treatment,new_page,1
241946,817504,54:49.8,control,old_page,1
241960,728548,54:41.2,treatment,new_page,1
241971,794338,51:24.7,control,old_page,1
241974,725108,23:36.3,control,old_page,1
241996,898896,02:39.7,treatment,new_page,1
242008,664402,06:56.1,control,old_page,1
242011,638755,16:43.3,control,old_page,1
242019,733899,45:43.3,control,old_page,1
242020,852957,13:38.5,control,old_page,1
242021,778821,19:47.9,control,old_page,1
242023,655574,21:12.3,treatment,new_page,1
242026,758924,45:11.6,treatment,new_page,1
242032,762873,38:26.7,control,old_page,1
242052,848004,54:50.8,treatment,new_page,1
242074,756291,30:49.5,control,old_page,1
242077,713957,32:32.5,control,old_page,1
242089,702669,09:53.8,treatment,new_page,1
242093,665697,57:00.0,control,old_page,1
242096,743812,19:10.8,control,old_page,1
242098,680390,04:57.4,treatment,new_page,1
242106,781038,37:57.9,control,old_page,1
242108,728623,47:28.6,treatment,new_page,1
242122,704728,52:22.8,treatment,new_page,1
242130,792186,47:50.9,control,old_page,1
242133,870419,21:57.8,treatment,new_page,1
242141,796436,33:55.7,treatment,new_page,1
242166,882057,12:59.7,treatment,new_page,1
242171,641765,46:11.8,control,old_page,1
242172,830253,39:59.8,treatment,new_page,1
242176,799660,03:42.8,treatment,new_page,1
242180,716226,23:12.0,control,old_page,1
242186,692915,33:59.2,treatment,new_page,1
242190,894222,31:45.1,treatment,new_page,1
242192,872834,35:33.9,treatment,new_page,1
242201,754035,20:32.2,control,old_page,1
242209,898979,23:00.7,treatment,new_page,1
242210,935859,00:33.7,control,old_page,1
242217,927342,35:33.1,treatment,new_page,1
242218,914823,47:42.4,treatment,new_page,1
242221,769492,59:12.0,treatment,new_page,1
242227,925021,18:24.2,control,old_page,1
242228,771265,27:44.7,control,old_page,1
242231,855165,38:15.2,treatment,new_page,1
242236,732540,14:43.5,treatment,new_page,1
242237,832077,09:16.5,control,old_page,1
242245,785114,00:35.8,treatment,new_page,1
242248,696855,34:56.7,control,old_page,1
242250,773260,27:20.6,treatment,new_page,1
242261,925986,29:47.9,control,old_page,1
242269,857599,59:28.2,control,old_page,1
242271,866257,38:34.6,treatment,new_page,1
242284,912893,32:19.3,control,old_page,1
242285,736659,02:33.0,treatment,new_page,1
242289,888286,30:18.7,treatment,new_page,1
242292,702391,08:16.9,treatment,new_page,1
242295,896864,38:02.3,control,old_page,1
242310,789913,07:51.4,control,old_page,1
242319,856626,34:07.4,control,old_page,1
242320,826077,17:12.1,treatment,new_page,1
242324,646545,49:54.0,treatment,new_page,1
242334,933151,47:03.3,control,old_page,1
242335,786588,18:43.1,treatment,new_page,1
242338,660228,37:22.8,control,old_page,1
242345,797584,10:28.2,treatment,new_page,1
242360,645271,20:03.3,control,old_page,1
242374,830590,39:22.7,treatment,new_page,1
242380,697403,02:43.7,treatment,new_page,1
242387,691339,36:00.5,control,old_page,1
242388,686735,44:39.4,control,old_page,1
242391,760628,45:27.0,control,old_page,1
242408,663653,56:55.3,treatment,new_page,1
242411,864533,05:42.7,control,old_page,1
242424,794947,56:05.8,control,old_page,1
242434,661402,15:04.0,control,old_page,1
242439,917321,44:12.0,control,old_page,1
242448,847082,24:43.1,treatment,new_page,1
242460,887354,24:24.6,control,old_page,1
242473,658672,52:00.3,treatment,new_page,1
242475,756540,13:32.5,control,old_page,1
242481,907274,02:46.6,treatment,new_page,1
242490,879860,56:38.6,treatment,new_page,1
242499,700299,35:30.0,treatment,new_page,1
242516,898942,00:20.4,control,old_page,1
242519,870173,36:02.6,control,old_page,1
242521,809719,29:21.7,treatment,new_page,1
242551,917243,36:41.2,treatment,new_page,1
242571,916014,44:40.7,control,old_page,1
242573,875377,38:59.7,treatment,new_page,1
242587,775851,02:36.5,treatment,new_page,1
242589,801937,20:00.2,control,old_page,1
242603,706225,23:45.4,control,old_page,1
242611,918562,08:02.6,control,old_page,1
242625,885585,44:07.9,control,old_page,1
242628,715585,00:21.9,control,old_page,1
242640,718273,46:04.9,control,old_page,1
242647,943870,50:09.9,treatment,new_page,1
242655,646006,21:02.0,control,old_page,1
242679,743781,36:58.1,control,old_page,1
242685,943093,47:20.3,treatment,new_page,1
242689,783380,36:49.9,control,old_page,1
242709,752025,05:00.9,control,old_page,1
242716,941272,40:47.5,control,old_page,1
242721,923661,29:41.0,control,old_page,1
242725,749432,08:53.5,treatment,new_page,1
242726,803831,49:44.7,control,old_page,1
242742,759112,54:19.7,treatment,new_page,1
242745,906852,13:32.0,control,old_page,1
242763,776418,47:24.1,control,old_page,1
242764,877134,31:04.1,treatment,new_page,1
242777,747045,19:05.3,control,old_page,1
242793,689823,43:20.5,treatment,new_page,1
242797,916553,36:17.6,treatment,new_page,1
242807,640147,54:12.1,treatment,new_page,1
242809,831240,24:12.2,treatment,new_page,1
242816,721044,32:02.4,treatment,new_page,1
242832,837888,42:03.4,treatment,new_page,1
242840,714778,25:04.9,control,old_page,1
242846,856510,34:56.9,control,old_page,1
242882,734671,43:50.4,treatment,new_page,1
242891,870534,19:09.6,control,old_page,1
242909,884455,14:29.2,control,old_page,1
242912,698455,45:44.6,control,old_page,1
242916,705692,54:01.8,control,old_page,1
242918,776946,14:25.7,control,old_page,1
242941,707814,28:17.6,treatment,new_page,1
242945,940202,21:48.1,treatment,new_page,1
242956,633271,07:10.6,control,old_page,1
242959,765689,12:51.6,control,old_page,1
242961,701109,53:45.5,treatment,new_page,1
242963,732795,22:45.3,treatment,new_page,1
242979,771378,08:17.7,treatment,new_page,1
242994,812183,34:24.3,control,old_page,1
243008,649686,24:49.1,control,old_page,1
243011,644851,33:22.0,control,old_page,1
243036,858939,30:55.1,treatment,new_page,1
243044,928129,21:24.0,control,old_page,1
243045,880495,48:57.2,treatment,new_page,1
243069,790925,28:25.0,control,old_page,1
243082,838528,24:14.9,control,old_page,1
243090,814610,30:27.7,treatment,new_page,1
243105,716799,34:00.5,control,old_page,1
243125,738818,26:05.3,control,old_page,1
243144,844330,06:54.6,control,old_page,1
243154,791741,13:26.3,control,old_page,1
243160,746928,50:53.3,control,old_page,1
243162,720646,28:12.4,control,old_page,1
243164,865864,54:51.5,treatment,new_page,1
243179,675706,56:36.3,treatment,new_page,1
243190,794299,59:27.6,treatment,new_page,1
243218,759931,15:28.8,control,old_page,1
243220,669652,26:20.2,treatment,new_page,1
243229,690481,25:27.9,treatment,new_page,1
243235,821258,00:46.3,control,old_page,1
243241,694039,41:42.7,treatment,new_page,1
243253,650724,20:05.0,control,old_page,1
243262,744280,30:32.4,treatment,new_page,1
243287,688536,33:30.2,treatment,new_page,1
243294,828037,44:38.0,treatment,new_page,1
243296,723044,18:50.8,control,old_page,1
243301,921809,28:34.4,control,old_page,1
243314,847568,42:45.2,control,old_page,1
243316,839414,55:34.8,control,old_page,1
243323,714421,31:08.9,control,old_page,1
243333,780663,04:21.8,control,old_page,1
243344,854568,23:49.1,treatment,new_page,1
243350,712228,54:55.1,treatment,new_page,1
243357,897288,11:33.4,control,old_page,1
243358,853842,26:51.9,treatment,new_page,1
243395,772145,23:42.3,treatment,new_page,1
243407,907791,36:05.8,control,old_page,1
243411,761204,03:32.3,treatment,new_page,1
243423,942659,41:03.5,treatment,new_page,1
243428,945627,43:17.3,treatment,new_page,1
243453,840599,32:39.5,treatment,new_page,1
243456,734218,29:47.3,treatment,new_page,1
243460,755550,36:05.4,control,old_page,1
243473,945904,28:18.0,treatment,new_page,1
243475,864460,36:47.4,control,old_page,1
243493,865512,41:20.1,control,old_page,1
243494,941925,27:22.6,control,old_page,1
243531,842553,53:49.7,control,old_page,1
243540,778548,10:36.9,control,old_page,1
243543,721845,27:09.2,treatment,new_page,1
243573,811369,19:18.5,control,old_page,1
243586,673194,52:26.6,control,old_page,1
243590,837570,35:38.6,treatment,new_page,1
243594,631401,00:06.5,treatment,new_page,1
243601,654928,53:35.0,control,old_page,1
243603,653770,57:29.6,treatment,new_page,1
243605,852466,40:34.2,treatment,new_page,1
243620,902235,15:21.8,control,old_page,1
243623,905193,08:18.8,treatment,new_page,1
243642,942925,10:23.0,treatment,new_page,1
243645,763860,09:40.4,treatment,new_page,1
243651,716750,12:32.7,control,old_page,1
243660,932994,45:14.1,treatment,new_page,1
243664,636537,07:07.0,treatment,new_page,1
243668,799350,49:54.8,treatment,new_page,1
243679,639018,55:30.5,control,old_page,1
243680,720090,22:15.6,treatment,new_page,1
243717,897347,10:14.9,control,old_page,1
243722,730903,23:31.4,treatment,new_page,1
243724,878972,17:22.8,control,old_page,1
243726,674258,55:49.2,control,old_page,1
243733,809624,49:35.6,control,old_page,1
243748,681526,01:22.9,control,old_page,1
243760,742602,51:46.7,control,old_page,1
243763,812243,46:38.4,control,old_page,1
243775,773600,40:26.8,control,old_page,1
243782,666175,42:28.2,treatment,new_page,1
243784,840366,40:44.0,control,old_page,1
243786,707839,47:05.0,treatment,new_page,1
243841,667092,41:43.2,treatment,new_page,1
243843,860439,15:49.9,treatment,new_page,1
243858,688726,17:30.4,treatment,new_page,1
243860,688485,52:31.9,control,old_page,1
243862,756817,03:11.7,control,old_page,1
243891,725907,35:00.1,treatment,new_page,1
243900,903608,19:49.4,treatment,new_page,1
243904,668034,45:31.1,control,old_page,1
243916,756735,06:55.9,treatment,new_page,1
243917,791064,27:12.5,control,old_page,1
243926,692906,02:47.1,control,old_page,1
243933,887791,02:47.5,treatment,new_page,1
243937,915468,08:50.0,control,old_page,1
243940,715958,25:36.4,treatment,new_page,1
243956,737628,39:34.6,treatment,new_page,1
243968,637374,21:14.5,treatment,new_page,1
243982,830642,15:59.0,control,old_page,1
243987,941886,26:02.5,control,old_page,1
243991,830601,55:07.7,treatment,new_page,1
243996,692449,40:35.3,control,old_page,1
244015,749943,00:23.9,treatment,new_page,1
244021,940367,26:20.0,treatment,new_page,1
244022,760949,35:53.0,treatment,new_page,1
244064,695516,52:08.5,control,old_page,1
244087,702793,34:33.0,control,old_page,1
244100,773350,36:10.2,treatment,new_page,1
244119,805485,19:48.8,treatment,new_page,1
